bedrooms,total_sqft,bath,balcony,price
3,1565,2,2,57.91
2,1200,3,0,78
3,1581,3,3,76
4,2882,5,1,200
5,1440,5,2,97
3,2180,3,3,273
4,7000,8,,450
2,985,2,1,38.92
2,950,2,2,35
2,1339,2,2,55
3,1449,3,1,72
4,1200,4,2,180
2,1100,2,2,38.68
2,929,2,0,28.095
3,2700,3,2,200
2,1100,2,3,55
2,1140,2,1,32.92
3,3009,3,2,330
8,3300,8,3,310
2,800,1,2,30
5,2000,4,0,65
4,1200,4,1,190
2,1300,2,3,95
2,1220,2,2,60
3,2289,3,2,178
2,1170,2,1,56
2,1350,2,2,89.5
2,883,2,1,45
3,1698,3,2,125
4,2150,4,0,105
2,1060,2,1,58.5
2,1185,2,2,75
3,2051,3,1,180
2,1404,2,1,72
2,1252,2,1,67
3,1885,3,1,125
6,3381,6,3,225
2,980,2,2,42
3,2500,3,3,340
3,1420,3,1,66
6,1166,6,,135
3,2312,3,2,156
4,3000,4,,130
2,1175,2,1,70
2,1145,2,2,51
2,970,2,1,52.5
2,1125,2,1,32.49
3,1520,3,0,92.63
4,5000,4,,300
3,2150,3,3,240
3,1635,3,1,57
3,3425,3,1,320
4,2950,4,3,253
1,1200,2,1,66
3,1335,2,2,73.43
4,4450,6,0,449
2,1166,2,1,64.08
3,2390,3,1,372
3,1460,2,1,90
3,1690,3,3,50
4,1386,3,2,93
2,1090,2,2,32
3,1732,3,1,85.73
2,1390,2,1,72
2,1095,2,1,85.41
1,416,1,1,17.19
3,2400,2,3,50
3,1350,2,3,85
3,1453,2,2,73
2,1226,2,1,65
4,784,2,2,165
3,1168,2,1,68
3,1776,3,2,124
3,1634,3,2,68
2,860,2,0,56
3,2800,3,1,400
3,1650,3,2,95
2,1190,2,1,70
2,1133,2,1,33.99
3,1559,3,2,62
3,1448,4,0,118
4,6652,6,1,510
2,976,2,1,50
4,1350,4,3,240
3,1590,2,2,54
4,2940,6,2,201
3,1633,3,2,110
2,1151,2,2,46
3,1400,2,2,42
2,1037,2,1,36
2,1188,2,1,36
2,1060,2,1,52
3,2215,4,2,162
2,1255,2,2,54.5
3,2500,2,1,300
2,1075,2,1,53.7
4,2569,5,3,180
2,900,2,1,27
2,1183,2,1,79.54
2,1100,2,2,44
3,1643,2,2,70
3,1500,2,2,120
2,1291,2,1,75
3,1150,3,2,80
2,1060,2,1,55
3,1575,2,2,110
5,1200,4,1,160
4,1700,3,2,55
2,1236,2,1,58
3,1350,2,2,39
3,2475,4,3,326
6,3800,6,,175
4,4694,5,,375
2,1200,2,1,34.66
4,1200,4,1,75
2,1225,2,2,56
2,1056,2,1,75
3,1240,2,2,42.85
3,1200,3,2,74.52
3,1850,3,2,110
4,3150,4,3,180
1,1200,1,0,39.82
4,1018,4,1,150
5,3520,6,1,460
3,1185,2,2,30.22
2,918,2,2,56
3,1330,2,2,68
3,1540,2,3,70
2,1200,2,2,80
2,927,2,2,37
4,2580,4,0,115
3,1400,2,2,78
2,1345,2,2,106
4,1900,3,1,400
2,1510,2,3,80
2,302,2,1,25
1,525,,,27
3,1500,3,1,61.52
1,629,1,0,42.535
3,1100,2,2,72
3,1200,3,1,68
3,1100,3,2,53
4,2282,4,0,115
2,760,2,1,37.49
3,2172,3,0,100
6,3800,6,,390
4,600,2,1,72
3,3300,3,2,165
3,1242,3,1,51
1,410,1,1,48
3,1245,2,2,43.58
2,1088,2,2,44
2,1200,2,0,46
3,1995,3,1,100
2,1309,2,1,82
3,1717,3,2,200
3,2100,3,2,200
2,880,1,0,90
6,1200,6,1,95
3,1250,3,2,42
3,3520,5,2,240
2,1041,2,2,54
3,1505,2,2,60
3,1776,3,2,150
3,1767,3,2,89
2,1293,2,2,80
2,1320,2,1,50
2,1280,2,2,68.48
2,1245,2,1,83.05
2,1027,1,2,44
2,1200,2,,46.17
3,1100,3,2,58
3,1065,3,1,72
3,1814,3,1,129
3,1610,2,1,112
1,850,1,1,78
3,1600,3,3,79
3,3200,4,2,140
3,1250,2,1,77.13
2,1243,2,2,46
3,1452,3,3,60.98
3,1475,3,3,75
2,1353,2,3,75
4,2100,3,0,210
3,1750,3,2,58
4,4800,4,3,550
2,1270,2,1,96
4,2700,3,0,75
4,1200,4,2,270
4,2695,4,3,188
3,1330,3,2,65
2,660,1,0,18
2,1400,2,3,90
4,4000,5,1,195
3,1700,3,2,75
2,1585,2,2,90
3,1385,3,3,67
2,1128,2,1,67
4,60,4,2,218
18,1200,18,,200
2,1203,2,2,60
2,905,2,1,35
3,1450,3,2,79
2,1105,2,3,38
2,1200,2,1,46.13
3,1530,2,3,89
2,1105,2,1,35.4
2,1333,2,1,78.56
2,1065,2,2,45
,1350,,,8.44
2,1243,2,2,46
3,1530,3,2,76.34
2,1200,2,1,65
2,1270,2,1,94
3,1830,3,3,89
2,900,2,3,35
4,2400,2,2,250
6,7000,6,2,560
3,1450,2,2,78
3,1525,3,3,65
2,1080,2,1,67
2,1220,2,2,72
2,1200,2,2,44.4
2,1215,2,0,73.17
3,2400,3,0,348
2,1500,2,2,60
2,1355,2,2,95
2,1070,2,1,57
3,1980,4,1,180
2,842,2,2,30
1,700,1,1,31.2
3,2500,4,,65
3,1884,3,2,95
2,1100,2,2,75
2,1196,2,2,40.54
3,1820,3,2,85
8,1200,8,,145
2,1185,2,2,43.5
3,2145,3,2,170
2,1220,2,1,89
2,1116,2,3,51.91
2,1192,2,3,75
3,1449,3,2,110
3,2500,3,1,250
3,1700,3,2,90
3,1920,3,2,150
2,1350,2,0,90
4,4800,5,2,350
3,1700,3,2,74
2,1447,3,2,76
2,1329,2,1,107
3,1314,2,2,70.44
3,1200,3,2,110
6,1214,3,0,220
3,1513,3,1,103
2,1246,2,1,67.5
1,705,1,1,65
2,1220,2,2,62
3,1800,2,1,45
3,1400,3,2,75
2,1245,2,2,80
3,1495,2,1,63
3,2000,2,2,275
2,996,2,2,36.5
2,1000,2,1,44
2,1250,2,3,75
2,975,2,1,24.86
3,1261,2,1,80
2,1080,2,2,46
2,1230,2,1,50
2,982,2,2,25.53
3,1260,3,1,49.36
3,1590,2,2,135
2,1220,2,2,39
3,1320,2,1,38.12
3,1750,3,2,105
3,1436,2,3,62.15
3,1200,2,0,66
2,1500,2,,140
3,1560,3,2,90
3,3758,3,1,300
2,1275,2,2,59
2,1040,2,2,36.4
3,2400,3,2,115
6,1500,9,3,230
4,3150,5,1,212
3,1960,3,2,165
4,3200,5,3,309
2,1195,2,2,100
2,1140,2,0,53.105
5,4500,5,2,145
3,450,3,1,70
4,4304,4,2,699
1,648,1,1,40
3,2100,3,2,130
4,4209,4,2,602
2,1027,2,1,44
4,1575,4,3,250
3,1365,3,1,52.82
1,650,1,1,18
3,1200,2,1,52
2,1100,2,3,90
3,1075,2,1,57
2,1100,2,1,63
3,1320,2,1,58
3,1500,3,2,65
4,1200,5,1,150
4,1125,3,2,126
2,1246,2,1,67.5
3,1718,3,2,90.2
3,1075,2,1,32
3,1480,3,1,75.48
1,500,1,1,13
5,2400,4,1,325
4,1200,4,2,125
2,1041,2,1,36.44
2,1128,2,2,48.4
3,1685,3,1,90
2,1180,2,2,65
2,1200,2,1,60
3,1250,3,2,39.5
2,900,2,1,41
2,1000,2,1,45
2,600,2,2,80
4,600,3,2,82
2,1404,2,1,70
3,1610,2,2,115
2,1760,2,1,85
2,975,2,1,55
2,1190,2,2,42
2,1110,2,1,46
3,2415,3,2,399
2,1235,2,2,44.5
2,1275,2,3,55
2,1115,2,1,115
2,1197,2,1,76
1,644,1,1,32
2,1251,2,3,47
2,1105,2,2,30
2,1080,2,2,38
4,2100,3,1,114
4,1600,4,1,200
3,1731,3,3,64.11
2,1206,2,1,55
3,1560,3,2,78
1,750,1,2,47
2,1035,2,2,90
7,1200,6,2,150
1,702,1,0,35.8
3,1700,3,1,65
2,1145,2,2,68.5
3,1208,2,2,43.5
3,1589,3,2,74
2,560,2,1,22
3,1426,2,2,61.5
3,1885,3,2,135
2,935,2,0,37.77
2,1171,2,2,73
2,1465,2,3,60
3,1820,3,2,95
3,1580,2,2,66.85
3,1452,2,2,46.29
3,1445,2,1,89.56
2,1170,2,1,39
2,1070,2,1,50
3,1100,3,2,53
2,1140,2,2,56
3,2600,3,2,160
3,1532,3,2,59.75
2,1150,2,1,46
2,1473,2,1,85
3,1350,3,2,80.99
4,4040,4,0,500
3,1980,4,2,166
3,1660,3,2,128
7,2456,7,2,85
2,650,2,2,45
5,4000,5,2,425
3,2475,4,3,340
3,1495,3,2,90
2,1080,2,1,48
3,1521,2,2,57.5
2,1053,2,0,51
3,2406,5,2,289
4,800,5,3,115
2,1050,2,1,42
3,1430,2,2,51.48
3,2400,3,2,12
3,1250,3,2,39
4,1200,2,1,75
1,840,1,1,150
2,1000,2,2,39.5
3,1630,3,3,68
2,985,2,1,40.5
2,1200,2,2,70
3,1650,3,3,100
3,1670,3,2,59
5,1200,5,,205
4,1240,4,0,110
2,1000,2,2,60
2,830,2,2,26
3,1200,3,1,56.1
5,9600,7,2,2736
4,2400,6,0,122.5
2,1140,2,2,43
3,1635,3,3,85
2,1120,2,1,70
6,2750,6,3,200
3,1760,3,2,185
3,2137,3,2,110
2,973,2,1,50.74
3,1724,3,1,146
2,1020,2,2,40.79
4,1200,4,3,375
1,750,1,1,35
2,883,2,1,49
2,660,2,0,76
4,2787,5,2,220
3,1470,2,3,60
2,891,2,1,24.95
2,1275,2,1,76
3,1787,3,2,120
5,1730,5,2,75
2,1320,2,2,110
3,1692,3,3,108
3,1400,3,2,69
2,1115,2,1,50
2,1370,2,2,56
3,1602,3,2,56
1,793,1,1,40
1,675,1,1,35
4,3250,4,2,136
2,1050,2,3,43
2,1035,2,1,42.5
3,1200,2,2,44
3,1800,3,2,128
3,1625,3,2,70
2,1032,2,1,31.99
3,1496,2,1,71.81
2,1100,2,2,38
3,1500,3,2,50
2,1125,2,1,32.63
3,1555,3,3,73
2,1025,2,1,42
3,1482,2,1,83.73
3,1630,2,2,130
2,900,2,1,44.5
3,1355,2,3,75
4,2360,4,2,601
2,1200,2,2,45
3,1563,3,2,63
4,1344,4,1,84
3,3000,3,2,400
2,812,2,1,42
2,1200,2,1,70
4,3175,4,1,156
2,1360,2,1,101
3,1835,3,3,88
3,1756,3,2,110
3,1296,2,2,51.83
2,1300,2,1,75
2,1141,2,1,50
3,1270,2,2,50.79
2,1210,2,1,55
2,1310,2,2,67
5,1356,5,2,139
3,1052,2,0,55.195
3,1745,3,2,140
5,1200,5,1,125
2,1050,2,2,37
4,2400,4,3,500
2,1140,2,1,34
2,1210,2,2,54
3,2035,3,2,142
1,633,1,1,17.09
1,485,1,1,19.5
2,1112,2,2,40
2,1200,2,0,82
3,2275,4,2,187
3,1419,3,2,85
2,1195,2,,42.4
3,2020,3,3,270
2,1047,2,2,91
3,1884,4,2,117
3,1200,3,2,149
2,905,2,1,58
3,1500,2,1,108
1,850,1,0,50
2,1125,2,1,32.49
2,1165,2,2,59.8
2,933,2,0,55
3,1305,2,1,77
2,1125,2,1,65
2,865,2,2,33
3,1245,3,3,66
2,8840,2,3,300
3,1145,2,2,60
3,2000,3,1,90
1,625,1,1,43.68
3,1724,3,2,128
1,400,1,1,75
3,1270,2,1,54
3,1250,3,2,39.5
3,1485,3,2,72
2,823,2,1,80
2,990,2,2,50
3,1200,2,0,66
2,1185,2,2,59
2,1140,2,1,78
3,1950,4,2,120
3,1756,3,2,125
4,2600,4,2,300
1,520,1,1,14.04
2,1025,2,1,48
2,1216,2,1,72
2,1026,2,2,60.8
4,3335,4,3,300
5,2700,4,2,125
3,1411,2,2,60
3,1320,2,1,39.6
2,1320,2,0,50
4,615,4,2,110
3,1804,3,2,155
2,1140,2,2,46
4,1200,4,1,105
4,2375,4,2,189
3,1750,3,2,120
9,960,5,2,130
2,1152,2,2,55
2,965,2,1,54
3,1684,3,1,120
3,1672,3,2,86
2,1075,2,2,60
3,1500,5,2,95
3,1464,3,2,56
2,1420,2,1,99.26
2,750,2,0,40
2,1169,2,2,64.08
3,1290,2,1,62
2,1160,2,2,40.6
7,2800,5,3,95
3,1500,3,2,70
3,1850,3,1,180
3,1300,3,2,46
3,1310,2,1,37.84
3,2750,5,2,550
3,2150,3,0,170
6,5100,5,3,300
3,1300,2,3,69
3,1875,2,1,110
3,1260,2,1,82
5,2500,4,3,100
2,1241,2,1,64
2,1025,2,2,45.5
2,1500,1,0,218
2,1070,2,1,60
2,815,2,1,40
3,2000,3,3,105
2,1400,2,1,190
4,1740,4,3,175
4,5666,5,0,300
2,1216,2,2,70
3,2200,2,1,190
4,3500,5,2,450
6,970,6,3,105
7,3150,7,3,375
2,1200,2,0,62
2,1026,2,1,50.18
1,450,1,1,20
2,1205,2,1,45.79
2,1368,2,3,87
1,420,1,1,12.5
2,1270,2,2,42
2,614,1,1,28
2,1050,2,0,58
2,1408,2,2,58
3,1223,2,2,42.81
3,1507,3,1,80
2,1160,2,2,57
3,1200,3,1,70
2,960,2,3,50
2,1021,2,2,46
3,2162.03,4,2,129
2,1065,2,1,36
1,400,1,1,10.25
3,1465,2,1,75
2,900,2,1,41
3,1800,3,2,95
2,1175,2,2,83
3,6729,4,,900
4,1500,4,1,360
2,1050,2,0,59
3,1400,2,2,40.43
3,1650,3,1,150
3,1827,3,2,97
3,1930,4,2,122
2,883,2,1,37
1,550,1,1,16.75
3,1400,2,1,40.44
4,1350,4,1,310
3,1290,2,3,38.69
3,1021,3,2,59
2,1158,2,1,55
5,1200,4,1,99
3,1400,2,2,135
4,2400,3,0,200
3,1200,2,1,57.9
3,1520,3,2,125
1,620,1,0,38.46
3,2710,3,2,177
2,1150,2,2,57
2,1101,2,2,37
3,1200,2,3,110
2,1252,2,1,92
3,1650,3,2,85
2,1270,2,2,80
2,992,2,1,70
3,2000,3,2,85
2,893,2,2,34.5
3,1075,2,1,41.49
7,3200,7,0,150
2,1190,2,1,42
3,800,2,0,60
3,1814,3,3,63
3,1400,3,2,98
5,1400,6,3,252
3,1344,2,0,56
4,5400,5,3,475
3,1843,3,2,95
2,1138,2,1,32
3,1495,2,2,70
2,880,2,1,19
3,1396,3,1,74
3,1610,2,3,119
2,1050,2,2,55
3,1410,2,2,43.71
2,1050,2,2,37.8
3,1310,2,1,85
2,1104,2,2,58
2,1165,2,1,67
2,1027,2,2,44
2,1310,2,3,60
2,1052,2,2,52
3,1464,3,2,56
2,1000,2,2,45
3,2240,3,2,300
2,1150,2,1,38.08
3,2019,3,1,70.67
2,986,2,1,31
1,1350,1,1,145
8,800,8,,140
3,1893,4,2,95
3,1318,3,2,56
3,1325,2,2,58
2,800,2,1,33
3,1300,3,2,42.25
3,1300,2,2,60
2,1010,2,1,52
2,1260,2,3,75
4,2500,4,0,170
3,1520,3,1,165
3,1665,3,,85
3,1800,3,,80
2,1197,2,1,75
2,1050,2,2,45
5,910,4,2,194
3,1241,2,1,68
3,1567,2,3,62
3,1747,3,1,110
3,1475,2,2,55
4,600,4,1,70
3,1524,4,2,400
2,980,2,1,51
2,966,2,1,58
4,2360,3,2,185
2,1112,2,1,62
2,550,1,1,16
3,1760,3,3,90
3,1830,2,3,113
2,1175,2,1,67.77
2,1175,2,1,41
2,1025,2,2,45
2,1232,2,1,80
2,1010,2,2,57
2,1273,2,2,60
2,1590,2,2,102
2,1100,2,1,58.5
3,1252,2,1,65
4,2615,5,3,222
5,1200,6,,140
2,1322,2,1,77.9
1,1000,1,1,60
3,1755,3,2,117
2,1135,2,2,46
8,1200,10,2,180
4,1200,4,1,125
2,1260,2,2,85.5
5,3250,5,2,395
4,3500,4,2,550
5,1200,6,2,110
3,1100,2,1,53
3,1305,3,1,65
2,1236,2,1,50
2,1125,1,2,45
2,1075,2,2,32.25
3,2000,3,2,85
8,772,5,1,60
6,2999.97,6,0,110
2,1150,2,2,42
4,1440,4,1,240
2,1085,2,1,43.4
3,1785,3,0,165
3,2475,4,3,300
3,1930,4,2,120
2,600,4,1,70
2,800,1,0,45
4,2450,3,2,110
4,1200,4,0,120
3,1920,3,3,122
2,1085,2,2,34.2
1,760,1,2,50.4
2,1201,2,3,80
3,1615,3,2,97
2,1289,2,,70
3,1991,4,2,100
2,1377,2,2,80
3,2880,3,2,560
3,1892,3,2,200
3,2176,3,3,348
1,663,1,0,32.82
2,1165,2,1,33.65
3,3554,4,1,340
2,1260,2,1,45.5
2,1095,2,1,39
2,1050,2,2,65
2,1176,2,2,50
3,1801,3,2,115
2,1315,2,3,55
2,1194,2,2,46
2,2400,2,1,125
3,1308,2,3,53
4,4250,4,2,610
3,1806,6,2,116
4,3671,4,1,220
3,2144,3,2,140
2,1065,2,3,33.75
2,1205,2,1,67
2,1160,2,2,40.58
4,750,4,2,90
2,1194,2,2,47
3,1200,3,1,56.53
3,1681,3,3,69
2,1130,2,1,32.64
4,3633,5,1,335
3,1843,3,2,90
2,1065,2,1,30.75
3,1885,3,2,85.52
2,1500,2,2,45
2,1210,2,2,69
2,1126,2,1,39.4
3,1357,2,2,59
3,1451,2,2,46.4
4,1600,3,3,185
2,950,2,1,55
2,960,2,2,48
3,1625,3,3,92
3,2200,4,1,150
3,1607,2,2,112
2,900,2,1,46.29
2,1080,2,2,38
3,2300,3,1,250
4,1708,3,0,64.05
6,2500,5,2,185
3,1690,2,2,116
5,2100,3,0,145
2,1269,2,2,97
2,1243,2,2,46
3,1890,3,2,84
2,1165,2,1,33.64
2,1196,2,2,56.81
2,1194,2,2,47
3,1630,3,2,110
2,1063,2,1,42.52
2,1025,2,1,39.98
2,1067,2,1,38
2,1299,2,1,89.63
2,1343,2,1,76
3,1330,2,2,44
3,1524,2,3,72
4,2236,4,2,153
3,2955,3,,235
3,1410,2,2,45.12
3,1581,3,3,76
2,1205,2,1,79
3,1270,2,2,95.25
3,1353,2,2,110
2,1200,2,1,68
3,1250,2,1,70
3,1950.2,3,2,261
3,1157,2,1,69
1,712,1,0,35.475
2,1000,2,2,40
1,602,1,1,33
5,3000,4,0,900
2,1108,2,0,66.46
2,1040,2,1,68
2,1451,2,1,87
2,1196,2,2,40.54
1,850,1,1,37.32
3,2171.66,3,2,298
2,900,2,1,40
1,720,1,1,33
3,1573,3,2,115
2,1026,2,1,60.8
3,1400,2,2,78
3,1400,2,2,40.44
4,2100,3,1,147
2,1150,2,1,48.5
3,1500,3,2,88
3,2400,3,2,380
3,1200,3,2,240
3,1790,3,2,105
2,1125,2,2,75
3,1783,3,0,84.205
2,1100,2,1,50
2,1105,2,2,57
2,1110,2,2,46.5
1,708,1,1,41
2,1027,2,2,44
3,1600,3,1,100
4,3122,6,2,250
2,1205,2,2,37
3,1450,2,2,73
4,750,4,2,125
1,540,1,0,22
2,1200,2,2,42
5,1200,5,1,260
3,1837,2,2,95
2,1346,2,1,76.01
2,1012,2,1,68
3,1950.2,3,2,193
2,1125,2,2,55
3,1500,2,2,60
2,1197,2,1,79.9
3,1230,2,2,31.37
2,1100,2,2,47
3,1563,2,2,52
7,2240,4,1,700
4,3729,4,2,384
3,1600,3,1,120
3,1715,3,3,120
4,2400,4,1,180
2,1151,2,2,42.5
6,1200,6,2,220
2,1123,2,2,60
2,1276,2,1,69.5
2,1315,2,3,77
3,1270,2,2,50.79
2,1325,2,2,52
3,1600,3,2,63.2
3,1660,3,2,104
2,1299,2,3,58
2,953,2,1,90
2,1457,2,3,60
2,1000,1,1,65
3,1100,2,3,76.3
3,1075,2,1,33.53
3,1450,3,3,51
5,5515,6,2,425
1,950,1,1,40
5,1200,3,1,180
2,1013,2,2,60
2,1140,2,2,56
3,2100,3,3,220
3,1430,3,1,61
4,600,3,0,95
3,1600,3,2,77
2,1190,2,1,48
3,1625,3,2,95
2,1210,2,2,53
3,1615,3,2,150
2,1180,2,2,85
2,1500,2,0,91
2,850,2,1,45
2,1130,2,2,55
2,907,2,2,38
2,1300,2,3,90
3,1891,3,1,110
3,1735,3,3,78
3,1075,2,1,33
7,2040,4,3,123
3,1590,3,2,57
5,1600,5,2,140
2,1160,2,3,55
2,930,1,1,55
2,1010,2,1,58
2,1221,2,2,68
4,2400,4,3,470
2,1108,2,1,87.48
4,1000,4,2,120
2,1370,2,1,70
2,920,2,1,41.5
2,1277,2,1,79.89
2,1213,2,2,38.1
3,1653,3,2,85
4,2400,3,3,140
4,3000,5,3,500
4,1600,4,3,250
3,1321,2,,40
3,1570,3,2,68
8,1150,8,,70
2,1053,2,3,44
3,1325,2,3,56
2,1169,2,1,50.11
2,1274,2,1,90
2,1317,2,2,52
2,1195,2,1,75
4,2528,4,0,137
2,940,2,2,35
3,1820,3,2,95.5
3,1450,3,3,53.6
3,1615,3,0,96.9
3,2200,2,3,99
2,985,2,1,62.5
2,1116,2,1,33
2,656,2,1,25
2,1105,2,1,39.5
2,1220,2,1,55
3,1400,3,2,74
4,2400,3,0,185
3,850,3,0,63
2,1000,2,1,35
3,1660,3,3,80
3,1330,2,1,57
2,1165,2,1,52
2,1153,2,2,56
2,1270,2,2,45
2,1070,2,2,38
3,1427,2,,85
3,1420,2,2,95
4,1600,5,0,130
2,2031,2,2,200
2,1454,2,1,90
2,1116,2,3,48.76
4,2000,3,1,180
2,1346,2,1,74.03
2,1062,2,1,50
1,700,1,1,25.5
2,1405,2,1,99
2,1100,2,2,50
3,2153,4,3,120
3,1200,3,2,120
3,2135,3,2,170
2,1125,2,1,47
3,1350,2,2,47.25
2,1068,2,3,48
2,940,2,1,32.9
2,1063,2,1,32.79
2,1382,2,2,84.5
2,936,2,1,45
3,1400,2,3,60
1,475,1,1,26
2,1200,2,1,115
3,1450,3,3,65
2,1162,2,1,52
2,1161,2,1,48.75
3,1623.29,2,2,105
2,1260,2,1,70
4,1672,3,2,190
3,3000,4,2,240
3,1500,2,0,70
1,650,1,0,34.545
5,1650,6,,200
3,2000,3,3,200
1,1675,1,0,241
3,1200,3,2,150
2,1100,2,2,46.2
3,1400,2,3,56
3,2257,3,2,155
2,1153,2,2,56.5
2,1197,2,1,56.86
2,1150,2,2,90
1,595,1,1,40
3,1837,3,1,110
4,3750,4,,190
3,1830,3,3,91.86
3,1715,3,3,115
2,970,2,1,35
4,1200,3,2,148
4,2700,5,1,95.75
3,5480,4,2,400
4,2400,5,1,135
4,3040,4,2,135
2,1168,2,1,66
2,1160,2,2,36.54
3,1500,3,2,75
2,600,2,1,72
8,1200,7,3,250
2,850,2,1,25.4
2,935,2,2,39
5,1200,5,1,235
1,654,1,1,49
3,1650,3,1,180
3,5656,5,0,499
2,1300,2,1,33
2,950,2,1,60
3,1250,3,2,54
2,1072,2,1,42.87
3,1425,2,2,65
2,1165,1,0,42.09
3,1390,2,2,69.49
3,1510,3,2,78
2,1305,2,2,90
6,1200,6,2,170
2,866,2,2,32
2,1231,2,1,84.5
3,1360,2,3,45
3,2500,3,3,138
2,1140,2,3,55
1,525,1,1,30
2,1295,2,1,64.5
2,1020,2,2,45.75
4,3504,4,,262
2,1200,1,0,50
2,1100,2,1,41
4,4723,4,3,500
2,820,2,2,37
4,3508,4,1,386
4,3700,4,2,400
2,1354,2,2,70
4,2453,3,2,250
2,1154,2,1,51.8
3,1680,2,3,92
2,1205,2,2,60
3,1400,2,2,86
3,1625,3,1,150
3,1500,3,1,73
3,1520,2,3,80
2,1300,3,1,65
2,1150,2,2,47
3,1762,3,3,109
2,1153,2,2,58
4,2650,4,1,223
3,1350,2,2,47
2,950,2,2,56
3,3295,3,3,310
3,1515,3,3,80.5
2,1100,2,2,30
2,1250,2,2,65
2,1200,2,0,120
7,2500,8,3,95
4,1200,4,2,100
3,1355,2,2,51.5
3,1115,3,1,39.14
3,1275,3,2,45
3,2051,3,2,170
3,1470,2,2,99
3,1550,2,3,70
3,1270,2,1,73
4,2119,4,2,111
3,1600,3,3,170
3,1320,2,2,50
3,2505,3,,165
3,1410,2,1,54
2,1200,2,3,70
3,1705,2,1,86.96
2,995,2,1,48
2,1081,2,1,52
2,1194,2,2,46
1,605,1,1,30.24
1,567,1,1,25
2,1718,3,2,275
3,1400,2,0,70.385
3,600,5,1,135
3,1715,3,2,105
4,3206,5,,270
4,1500,4,,235
3,1846,3,2,120
3,600,3,1,90
2,1015,2,3,56
4,4350,8,,2600
2,1100,2,1,36
3,1965,4,2,125
2,1021,2,2,45.9
2,1230,2,1,67.65
2,1260,2,2,55
4,2400,4,1,700
3,1894,4,1,114
6,1500,4,2,233
3,1950,3,2,131
2,1231,2,3,66
2,1236,2,1,58
4,1800,3,0,120
3,1650,3,2,135
5,750,3,1,88
3,1443,2,2,70
4,886,4,2,120
2,925,2,1,68
3,1305,3,1,33.28
2,1190,2,2,46.41
2,1284,2,2,53.36
4,350,3,1,45
3,875,3,1,115
2,1325,2,1,59
6,2400,5,2,750
2,1183,2,1,79.54
3,1750,3,2,100
4,16335,4,2,149
1,747,1,2,27
2,1342,2,1,90
2,1113,2,1,52
3,1738,3,2,110
2,1206,2,,90
4,2790,4,3,198
2,1162,2,1,59
2,1194,2,2,46
3,1857,4,3,155
6,3500,6,,115
2,1763,3,2,240
2,1150,2,1,45.99
4,2400,5,3,550
2,1290,2,2,72
4,3408,5,,145
2,900,2,1,145
2,1150,2,0,70
3,1040,2,1,109
2,1160,2,2,64.08
2,900,2,2,27
4,1750,3,1,185
3,1320,2,1,38.12
4,2240,4,2,160
2,891,2,1,26
5,1000,4,3,80
3,1852,3,2,125
3,1323,2,1,42
2,1404,2,1,67.5
2,1370,2,2,60
3,1385,2,2,48.48
2,1129,2,1,50
3,1876,3,1,150
3,1720,3,1,95
4,1200,4,1,80
2,1175,2,2,86.68
1,500,1,2,51
5,1200,5,2,85
1,1200,1,0,295
3,1893,3,2,130
3,1430,3,2,52
2,850,2,2,45
2,1392,2,1,110
3,1938,3,3,105
2,1020,2,2,52
3,2400,2,1,360
3,1832,3,2,160
3,1423,2,2,85
2,1432,2,1,85
4,1350,4,3,235
8,1500,6,0,270
3,1480,3,2,65
3,1843,3,2,96.2
3,760,4,2,95
3,1916,2,1,150
2,1255,2,1,55.5
2,1160,2,2,44.08
2,2640,2,1,170
2,1160,2,3,53
2,1200,2,1,80
2,1100,2,1,44
3,1500,3,3,100
3,1336,2,3,50.35
2,1065,2,1,46
2,1294,2,1,115
3,1550,3,2,68.5
2,1216,2,1,75
2,1005,2,2,40
3,1430,2,1,102
4,4100,4,3,660
3,1660,3,2,125
3,1430,2,3,56
3,1470,2,1,75
2,1045,2,1,76.77
4,4000,6,0,359
2,950,2,0,30
3,1382,3,1,65
2,930,2,2,46
3,1660,2,2,116
2,1290,2,2,71.95
3,1010,2,1,45
4,3050,4,,130
2,1200,2,2,71
3,1650,3,2,140
3,1636,3,2,88
3,2367,3,2,320
2,1153,2,2,56.55
3,2087.01,4,2,160
2,1200,2,1,47
3,1844,3,1,89
2,1215,2,1,43.75
2,1194,2,1,57
2,1220,2,2,52
4,3150,4,2,150
1,525,1,1,26
2,955,2,1,37.97
5,2000,5,,75
2,884,2,1,48
2,1250,2,1,68.75
2,7000,2,1,135
3,2400,4,2,300
4,2990,4,1,225
2,1195,2,1,52
1,2559,1,1,55
2,1200,2,1,33
2,984,2,1,45.75
2,1089,2,1,40
2,1165,2,1,52
1,410,1,1,10
3,1482,3,1,110
2,1200,2,1,68
3,1938,3,3,113
3,1166,2,2,34.97
3,1275,2,2,55.46
2,1140,2,2,43
4,3734,5,1,430
1,720,1,2,28
3,1200,3,2,228
2,1100,2,1,90
2,1162,2,2,98.77
1,540,1,0,35
3,1550,2,2,73.5
3,1300,3,,145
5,1200,5,1,130
2,1220,2,2,60
2,964,2,1,62
3,1500,3,2,50
3,1347,2,1,44
4,5000,5,,250
4,3000,4,2,140
2,1120,2,1,42.5
1,600,1,1,22.8
3,2321,4,1,157
1,540,1,2,24
2,1150,2,1,57
3,1484,3,1,75
3,1680,2,,68
2,620,2,1,23
